,part_id,duration_multi,frequency_multi
61859,F1_603474,5.0,1.0
61860,F1_603474,4.0,3.0
61861,F1_603474,4.0,3.0
61862,F1_603474,1.0,3.0
61863,F1_603474,4.0,3.0
61864,F1_603474,4.0,4.0
61865,F1_603474,4.0,3.0
61866,F1_603474,5.0,3.0
61867,F1_603474,5.0,2.0
61868,F1_603474,4.0,3.0
61869,F1_603476,1.0,5.0
61870,F1_603477,5.0,1.0
61871,F1_603477,5.0,1.0
61872,F1_603477,2.0,1.0
61873,F1_603477,1.0,3.0
61874,F1_603478,5.0,1.0
61875,F1_603478,5.0,1.0
61876,F1_603480,5.0,1.0
61877,F1_603482,5.0,1.0
61878,F1_603483,4.0,1.0
61879,F1_603483,4.0,1.0
61880,F1_603484,5.0,1.0
61881,F1_603484,4.0,3.0
61882,F1_603484,4.0,3.0
61883,F1_603484,4.0,2.0
61884,F1_603484,1.0,5.0
61885,F1_603486,,
61886,F1_603486,,
61887,F1_603486,,
61888,F1_603486,,
61889,F1_603486,,
61890,F1_603487,5.0,2.0
61891,F1_603487,3.0,5.0
61892,F1_603487,3.0,3.0
61893,F1_603487,1.0,5.0
61894,F1_603487,1.0,5.0
61895,F1_603488,5.0,1.0
61896,F1_603488,5.0,1.0
61897,F1_603491,5.0,1.0
61898,F1_603491,5.0,1.0
61899,F1_603491,4.0,1.0
61900,F1_603491,4.0,1.0
61901,F1_603491,4.0,1.0
61902,F1_603491,4.0,1.0
61903,F1_603491,4.0,1.0
61904,F1_603491,3.0,1.0
61905,F1_603491,3.0,1.0
61906,F1_603491,4.0,1.0
61907,F1_603491,3.0,1.0
61908,F1_603491,4.0,1.0
61909,F1_603491,3.0,1.0
61910,F1_603491,3.0,1.0
61911,F1_603491,3.0,1.0
61912,F1_603491,3.0,1.0
61913,F1_603491,3.0,1.0
61914,F1_603491,4.0,1.0
61915,F1_603491,4.0,1.0
61916,F1_603491,4.0,1.0
61917,F1_603491,4.0,1.0
61918,F1_603492,3.0,1.0
61919,F1_603492,4.0,1.0
61920,F1_603492,4.0,1.0
61921,F1_603492,,
61922,F1_603492,,
61923,F1_603492,,
61924,F1_603492,,
61925,F1_603492,,
61926,F1_603492,,
61927,F1_603492,,
61928,F1_603492,,
61929,F1_603492,,
61930,F1_603492,,
61931,F1_603492,,
61932,F1_603492,,
61933,F1_603492,,
61934,F1_603492,,
61935,F1_603492,,
61936,F1_603492,,
61937,F1_603492,,
61938,F1_603492,,
61939,F1_603492,,
61940,F1_603492,,
61941,F1_603492,,
61942,F1_603492,,
61943,F1_603492,,
61944,F1_603492,,
61945,F1_603492,,
61946,F1_603492,,
61947,F1_603492,,
61948,F1_603492,,
61949,F1_603492,,
61950,F1_603492,,
61951,F1_603492,,
61952,F1_603492,,
61953,F1_603492,,
61954,F1_603492,,
61955,F1_603492,,
61956,F1_603492,,
61957,F1_603492,,
61958,F1_603492,,
61959,F1_603492,,
61960,F1_603492,,
61961,F1_603492,,
61962,F1_603492,,
61963,F1_603492,,
61964,F1_603492,,
61965,F1_603492,,
61966,F1_603492,,
61967,F1_603492,,
61968,F1_603492,,
61969,F1_603492,,
61970,F1_603492,,
61971,F1_603492,,
61972,F1_603492,,
61973,F1_603492,,
61974,F1_603492,,
61975,F1_603492,,
61976,F1_603492,,
61977,F1_603492,,
61978,F1_603492,,
61979,F1_603492,,
61980,F1_603492,,
61981,F1_603492,,
61982,F1_603492,,
61983,F1_603492,,
61984,F1_603492,,
61985,F1_603492,,
61986,F1_603493,5.0,1.0
61987,F1_603493,5.0,1.0
61988,F1_603493,5.0,2.0
61989,F1_603493,5.0,2.0
61990,F1_603493,,
61991,F1_603493,,
61992,F1_603493,,
61993,F1_603493,,
61994,F1_603493,,
61995,F1_603493,,
61996,F1_603494,5.0,1.0
61997,F1_603494,5.0,1.0
61998,F1_603494,5.0,1.0
61999,F1_603494,3.0,2.0
62000,F1_603494,3.0,2.0
62001,F1_603494,3.0,1.0
62002,F1_603494,3.0,1.0
62003,F1_603494,3.0,1.0
62004,F1_603495,5.0,1.0
62005,F1_603495,1.0,5.0
62006,F1_603496,5.0,1.0
62007,F1_603497,5.0,
62008,F1_603498,5.0,1.0
62009,F1_603498,1.0,3.0
62010,F1_603499,4.0,1.0
62011,F1_603499,4.0,1.0
62012,F1_603499,3.0,1.0
62013,F1_603502,5.0,1.0
62014,F1_603502,4.0,2.0
62015,F1_603502,4.0,2.0
62016,F1_603503,5.0,1.0
62017,F1_603504,5.0,1.0
62018,F1_603505,5.0,1.0
62019,F1_603505,4.0,1.0
62020,F1_603505,1.0,2.0
62021,F1_603506,5.0,1.0
62022,F1_603506,4.0,1.0
62023,F1_603506,3.0,1.0
62024,F1_603507,5.0,
62025,F1_603507,5.0,2.0
62026,F1_603507,5.0,2.0
62027,F1_603508,5.0,1.0
62028,F1_603508,5.0,1.0
62029,F1_603509,3.0,2.0
62030,F1_603509,3.0,1.0
62031,F1_603509,3.0,3.0
62032,F1_603510,5.0,1.0
62033,F1_603510,5.0,1.0
62034,F1_603510,5.0,1.0
62035,F1_603510,1.0,5.0
62036,F1_603511,,
62037,F1_603512,5.0,1.0
62038,F1_603514,3.0,1.0
62039,F1_603514,3.0,2.0
62040,F1_603514,4.0,2.0
62041,F1_603516,4.0,1.0
62042,F1_603516,,
62043,F1_603517,3.0,1.0
62044,F1_603517,,1.0
62045,F1_603517,,1.0
62046,F1_603517,,1.0
62047,F1_603517,,
62048,F1_603517,,
62049,F1_603517,,
62050,F1_603517,,
62051,F1_603517,,
62052,F1_603517,,
62053,F1_603517,,
62054,F1_603517,,
62055,F1_603517,,
62056,F1_603517,,
62057,F1_603517,,
62058,F1_603517,,
62059,F1_603518,5.0,1.0
62060,F1_603519,5.0,1.0
62061,F1_603519,3.0,1.0
62062,F1_603519,1.0,5.0
62063,F1_603519,3.0,5.0
62064,F1_603520,5.0,1.0
62065,F1_603520,5.0,1.0
62066,F1_603521,4.0,1.0
62067,F1_603521,5.0,1.0
62068,F1_603521,5.0,1.0
62069,F1_603522,5.0,1.0
62070,F1_603523,5.0,1.0
62071,F1_603523,5.0,1.0
62072,F1_603523,5.0,1.0
62073,F1_603523,5.0,1.0
62074,F1_603523,5.0,1.0
62075,F1_603523,5.0,1.0
62076,F1_603523,5.0,2.0
62077,F1_603523,4.0,4.0
62078,F1_603523,4.0,3.0
62079,F1_603523,4.0,2.0
62080,F1_603523,4.0,2.0
62081,F1_603523,4.0,3.0
62082,F1_603523,4.0,3.0
62083,F1_603523,4.0,2.0
62084,F1_603523,4.0,2.0
62085,F1_603524,5.0,1.0
62086,F1_603524,5.0,1.0
62087,F1_603524,5.0,1.0
62088,F1_603525,4.0,1.0
62089,F1_603526,5.0,1.0
62090,F1_603526,4.0,1.0
62091,F1_603526,4.0,1.0
62092,F1_603526,2.0,2.0
62093,F1_603526,2.0,2.0
62094,F1_603526,1.0,3.0
62095,F1_603526,1.0,2.0
62096,F1_603526,1.0,2.0
62097,F1_603526,1.0,2.0
62098,F1_603526,1.0,2.0
62099,F1_603526,2.0,2.0
62100,F1_603527,3.0,3.0
62101,F1_603527,5.0,1.0
62102,F1_603527,5.0,1.0
62103,F1_603527,5.0,1.0
62104,F1_603527,,
62105,F1_603527,,
62106,F1_603528,2.0,1.0
62107,F1_603528,2.0,1.0
62108,F1_603528,1.0,1.0
62109,F1_603528,2.0,1.0
62110,F1_603529,5.0,1.0
62111,F1_603530,4.0,3.0
62112,F1_603530,4.0,3.0
62113,F1_603531,4.0,1.0
62114,F1_603531,4.0,1.0
62115,F1_603531,3.0,1.0
62116,F1_603531,5.0,3.0
62117,F1_603531,4.0,3.0
62118,F1_603531,,
62119,F1_603531,,
62120,F1_603532,5.0,1.0
62121,F1_603533,5.0,1.0
62122,F1_603533,5.0,1.0
62123,F1_603533,5.0,1.0
62124,F1_603533,5.0,1.0
62125,F1_603533,5.0,1.0
62126,F1_603533,5.0,1.0
62127,F1_603533,,
62128,F1_603533,,
62129,F1_603533,,
62130,F1_603533,,
62131,F1_603533,,
62132,F1_603533,,
62133,F1_603533,,
62134,F1_603533,,
62135,F1_603533,,
62136,F1_603533,,
62137,F1_603533,,
62138,F1_603533,,
62139,F1_603533,,
62140,F1_603533,,
62141,F1_603533,,
62142,F1_603534,5.0,4.0
62143,F1_603534,5.0,4.0
62144,F1_603534,5.0,4.0
62145,F1_603535,5.0,1.0
62146,F1_603535,5.0,1.0
62147,F1_603535,5.0,1.0
62148,F1_603535,5.0,1.0
62149,F1_603536,3.0,1.0
62150,F1_603536,4.0,1.0
62151,F1_603536,3.0,3.0
62152,F1_603538,5.0,1.0
62153,F1_603540,5.0,2.0
62154,F1_603540,5.0,1.0
62155,F1_603540,2.0,2.0
62156,F1_603540,2.0,2.0
62157,F1_603540,2.0,4.0
62158,F1_603540,3.0,2.0
62159,F1_603540,3.0,3.0
62160,F1_603541,5.0,1.0
62161,F1_603541,5.0,1.0
62162,F1_603541,5.0,1.0
62163,F1_603542,5.0,1.0
62164,F1_603542,1.0,2.0
62165,F1_603542,2.0,2.0
62166,F1_603542,2.0,2.0
62167,F1_603542,1.0,2.0
62168,F1_603542,1.0,2.0
62169,F1_603543,4.0,1.0
62170,F1_603543,1.0,3.0
62171,F1_603543,2.0,2.0
62172,F1_603543,3.0,1.0
62173,F1_603543,1.0,3.0
62174,F1_603543,5.0,2.0
62175,F1_603543,1.0,3.0
62176,F1_603543,3.0,3.0
62177,F1_603543,3.0,4.0
62178,F1_603543,5.0,2.0
62179,F1_603544,4.0,1.0
62180,F1_603544,4.0,1.0
62181,F1_603544,3.0,1.0
62182,F1_603545,5.0,2.0
62183,F1_603545,3.0,3.0
62184,F1_603546,5.0,1.0
62185,F1_603546,5.0,2.0
62186,F1_603546,2.0,2.0
62187,F1_603546,5.0,3.0
62188,F1_603546,5.0,3.0
62189,F1_603546,5.0,2.0
62190,F1_603546,5.0,3.0
62191,F1_603546,5.0,3.0
62192,F1_603546,1.0,5.0
62193,F1_603546,1.0,4.0
62194,F1_603547,5.0,1.0
62195,F1_603547,5.0,1.0
62196,F1_603547,5.0,1.0
62197,F1_603547,4.0,4.0
62198,F1_603547,4.0,5.0
62199,F1_603547,4.0,4.0
62200,F1_603547,4.0,4.0
62201,F1_603547,1.0,4.0
62202,F1_603547,2.0,5.0
62203,F1_603547,1.0,2.0
62204,F1_603547,2.0,4.0
62205,F1_603547,2.0,4.0
62206,F1_603547,5.0,1.0
62207,F1_603547,4.0,1.0
62208,F1_603547,4.0,1.0
62209,F1_603547,4.0,1.0
62210,F1_603547,5.0,1.0
62211,F1_603547,5.0,1.0
62212,F1_603547,5.0,1.0
62213,F1_603547,5.0,1.0
62214,F1_603547,5.0,1.0
62215,F1_603547,5.0,1.0
62216,F1_603547,5.0,1.0
62217,F1_603547,5.0,1.0
62218,F1_603547,5.0,1.0
62219,F1_603547,5.0,1.0
62220,F1_603547,5.0,1.0
62221,F1_603548,5.0,1.0
62222,F1_603548,5.0,1.0
62223,F1_603548,,
62224,F1_603548,,
62225,F1_603548,,
62226,F1_603549,4.0,1.0
62227,F1_603550,5.0,1.0
62228,F1_603550,1.0,5.0
62229,F1_603551,5.0,1.0
62230,F1_603551,5.0,1.0
62231,F1_603551,4.0,3.0
62232,F1_603551,2.0,1.0
62233,F1_603551,4.0,2.0
62234,F1_603551,3.0,3.0
62235,F1_603551,4.0,2.0
62236,F1_603551,5.0,1.0
62237,F1_603552,5.0,1.0
62238,F1_603552,5.0,1.0
62239,F1_603552,4.0,1.0
62240,F1_603553,1.0,1.0
62241,F1_603554,5.0,1.0
62242,F1_603554,,
62243,F1_603555,5.0,1.0
62244,F1_603555,5.0,1.0
62245,F1_603555,4.0,1.0
62246,F1_603556,5.0,1.0
62247,F1_603556,5.0,1.0
62248,F1_603556,3.0,2.0
62249,F1_603556,3.0,2.0
62250,F1_603556,4.0,3.0
62251,F1_603557,5.0,1.0
62252,F1_603557,5.0,1.0
62253,F1_603557,5.0,1.0
62254,F1_603558,2.0,1.0
62255,F1_603558,2.0,1.0
62256,F1_603558,5.0,3.0
62257,F1_603558,2.0,3.0
62258,F1_603558,5.0,4.0
62259,F1_603558,5.0,2.0
62260,F1_603558,1.0,5.0
62261,F1_603559,1.0,1.0
62262,F1_603559,2.0,1.0
62263,F1_603560,5.0,1.0
62264,F1_603560,5.0,1.0
62265,F1_603561,5.0,1.0
62266,F1_603561,5.0,1.0
62267,F1_603561,4.0,2.0
62268,F1_603561,3.0,5.0
62269,F1_603562,3.0,1.0
62270,F1_603562,2.0,1.0
62271,F1_603562,,
62272,F1_603562,,
62273,F1_603562,,
62274,F1_603562,,
62275,F1_603562,,
62276,F1_603562,,
62277,F1_603563,5.0,1.0
62278,F1_603563,5.0,1.0
62279,F1_603563,5.0,1.0
62280,F1_603564,1.0,2.0
62281,F1_603564,2.0,2.0
62282,F1_603564,4.0,2.0
62283,F1_603564,4.0,1.0
62284,F1_603565,5.0,1.0
62285,F1_603565,5.0,1.0
62286,F1_603565,1.0,5.0
62287,F1_603565,1.0,5.0
62288,F1_603565,1.0,5.0
62289,F1_603565,1.0,2.0
62290,F1_603565,4.0,2.0
62291,F1_603565,4.0,2.0
62292,F1_603566,5.0,1.0
62293,F1_603566,5.0,1.0
62294,F1_603566,5.0,1.0
62295,F1_603566,5.0,1.0
62296,F1_603567,5.0,1.0
62297,F1_603567,5.0,1.0
62298,F1_603568,3.0,3.0
62299,F1_603568,5.0,3.0
62300,F1_603569,4.0,1.0
62301,F1_603569,5.0,1.0
62302,F1_603569,5.0,1.0
62303,F1_603569,5.0,3.0
62304,F1_603569,5.0,3.0
62305,F1_603569,5.0,3.0
62306,F1_603569,5.0,4.0
62307,F1_603572,4.0,4.0
62308,F1_603572,4.0,1.0
62309,F1_603572,4.0,1.0
62310,F1_603572,4.0,2.0
62311,F1_603572,4.0,4.0
62312,F1_603572,4.0,4.0
62313,F1_603573,5.0,1.0
62314,F1_603573,1.0,5.0
62315,F1_603573,1.0,5.0
62316,F1_603574,4.0,1.0
62317,F1_603574,5.0,1.0
62318,F1_603575,4.0,2.0
62319,F1_603575,4.0,2.0
62320,F1_603575,2.0,5.0
62321,F1_603576,3.0,3.0
62322,F1_603576,3.0,2.0
62323,F1_603577,5.0,1.0
62324,F1_603577,4.0,1.0
62325,F1_603577,3.0,3.0
62326,F1_603577,3.0,2.0
62327,F1_603578,5.0,1.0
62328,F1_603578,2.0,1.0
62329,F1_603578,3.0,1.0
62330,F1_603579,5.0,1.0
62331,F1_603579,5.0,1.0
62332,F1_603579,5.0,1.0
62333,F1_603579,5.0,1.0
62334,F1_603579,4.0,2.0
62335,F1_603579,4.0,2.0
62336,F1_603580,5.0,1.0
62337,F1_603580,5.0,1.0
62338,F1_603581,5.0,1.0
62339,F1_603581,5.0,1.0
62340,F1_603581,5.0,1.0
62341,F1_603581,5.0,1.0
62342,F1_603581,4.0,1.0
62343,F1_603581,4.0,1.0
62344,F1_603581,3.0,1.0
62345,F1_603581,3.0,1.0
62346,F1_603581,2.0,1.0
62347,F1_603581,3.0,1.0
62348,F1_603581,3.0,1.0
62349,F1_603581,,
62350,F1_603581,,
62351,F1_603581,,
62352,F1_603581,,
62353,F1_603581,,
62354,F1_603581,,
62355,F1_603581,,
62356,F1_603581,,
62357,F1_603581,,
62358,F1_603581,,
62359,F1_603581,,
62360,F1_603581,,
62361,F1_603581,,
62362,F1_603581,,
62363,F1_603581,,
62364,F1_603581,,
62365,F1_603581,,
62366,F1_603581,,
62367,F1_603581,,
62368,F1_603581,,
62369,F1_603581,,
62370,F1_603581,,
62371,F1_603581,,
62372,F1_603581,,
62373,F1_603581,,
62374,F1_603581,,
62375,F1_603581,,
62376,F1_603581,,
62377,F1_603581,,
62378,F1_603581,,
62379,F1_603581,,
62380,F1_603581,,
62381,F1_603581,,
62382,F1_603581,,
62383,F1_603581,,
62384,F1_603581,,
62385,F1_603581,,
62386,F1_603581,,
62387,F1_603581,,
62388,F1_603581,,
62389,F1_603581,,
62390,F1_603581,,
62391,F1_603581,,
62392,F1_603581,,
62393,F1_603581,,
62394,F1_603581,,
62395,F1_603581,,
62396,F1_603581,,
62397,F1_603581,,
62398,F1_603581,,
62399,F1_603581,,
62400,F1_603581,,
62401,F1_603581,,
62402,F1_603581,,
62403,F1_603581,,
62404,F1_603582,5.0,1.0
62405,F1_603582,5.0,4.0
62406,F1_603582,5.0,4.0
62407,F1_603582,1.0,5.0
62408,F1_603583,5.0,1.0
62409,F1_603583,5.0,1.0
62410,F1_603583,5.0,1.0
62411,F1_603583,4.0,3.0
62412,F1_603584,2.0,3.0
62413,F1_603584,2.0,3.0
62414,F1_603585,5.0,1.0
62415,F1_603585,5.0,1.0
62416,F1_603586,5.0,1.0
62417,F1_603586,5.0,1.0
62418,F1_603586,3.0,2.0
62419,F1_603586,3.0,1.0
62420,F1_603587,5.0,1.0
62421,F1_603587,5.0,1.0
62422,F1_603587,4.0,3.0
62423,F1_603587,4.0,3.0
62424,F1_603587,4.0,3.0
62425,F1_603587,4.0,3.0
62426,F1_603587,4.0,3.0
62427,F1_603588,5.0,1.0
62428,F1_603589,1.0,4.0
62429,F1_603589,5.0,4.0
62430,F1_603589,5.0,4.0
62431,F1_603589,5.0,5.0
62432,F1_603589,5.0,5.0
62433,F1_603589,5.0,3.0
62434,F1_603589,5.0,3.0
62435,F1_603590,5.0,1.0
62436,F1_603590,4.0,1.0
62437,F1_603592,1.0,3.0
62438,F1_603592,5.0,1.0
62439,F1_603592,1.0,2.0
62440,F1_603592,1.0,5.0
62441,F1_603592,1.0,5.0
62442,F1_603593,4.0,1.0
62443,F1_603593,1.0,3.0
62444,F1_603594,5.0,1.0
62445,F1_603594,5.0,1.0
62446,F1_603594,5.0,1.0
62447,F1_603595,3.0,3.0
62448,F1_603595,2.0,3.0
62449,F1_603595,4.0,5.0
62450,F1_603595,4.0,5.0
62451,F1_603596,5.0,1.0
62452,F1_603596,5.0,1.0
62453,F1_603596,5.0,1.0
62454,F1_603596,5.0,1.0
62455,F1_603597,5.0,1.0
62456,F1_603597,5.0,1.0
62457,F1_603597,4.0,2.0
62458,F1_603597,4.0,2.0
62459,F1_603598,5.0,1.0
62460,F1_603600,5.0,1.0
62461,F1_603601,5.0,1.0
62462,F1_603601,5.0,1.0
62463,F1_603601,5.0,2.0
62464,F1_603604,5.0,1.0
62465,F1_603604,3.0,1.0
62466,F1_603604,4.0,1.0
62467,F1_603604,5.0,1.0
62468,F1_603604,5.0,2.0
62469,F1_603604,4.0,2.0
62470,F1_603604,,
62471,F1_603604,,
62472,F1_603604,,
62473,F1_603604,,
62474,F1_603604,,
62475,F1_603604,,
62476,F1_603604,,
62477,F1_603604,,
62478,F1_603604,,
62479,F1_603604,,
62480,F1_603604,,
62481,F1_603604,,
62482,F1_603604,,
62483,F1_603604,,
62484,F1_603604,,
62485,F1_603604,,
62486,F1_603604,,
62487,F1_603604,,
62488,F1_603604,,
62489,F1_603604,,
62490,F1_603604,,
62491,F1_603604,,
62492,F1_603604,,
62493,F1_603604,,
62494,F1_603604,,
62495,F1_603604,,
62496,F1_603604,,
62497,F1_603604,,
62498,F1_603604,,
62499,F1_603604,,
62500,F1_603604,,
62501,F1_603604,,
62502,F1_603604,,
62503,F1_603604,,
62504,F1_603604,,
62505,F1_603604,,
62506,F1_603604,,
62507,F1_603604,,
62508,F1_603604,,
62509,F1_603604,,
62510,F1_603604,,
62511,F1_603604,,
62512,F1_603604,,
62513,F1_603604,,
62514,F1_603604,,
62515,F1_603604,,
62516,F1_603604,,
62517,F1_603604,,
62518,F1_603604,,
62519,F1_603604,,
62520,F1_603604,,
62521,F1_603604,,
62522,F1_603604,,
62523,F1_603604,,
62524,F1_603604,,
62525,F1_603604,,
62526,F1_603604,,
62527,F1_603604,,
62528,F1_603604,,
62529,F1_603604,,
62530,F1_603604,,
62531,F1_603604,,
62532,F1_603604,,
62533,F1_603604,,
62534,F1_603604,,
62535,F1_603604,,
62536,F1_603604,,
62537,F1_603604,,
62538,F1_603604,,
62539,F1_603604,,
62540,F1_603604,,
62541,F1_603604,,
62542,F1_603604,,
62543,F1_603604,,
62544,F1_603604,,
62545,F1_603604,,
62546,F1_603604,,
62547,F1_603604,,
62548,F1_603604,,
62549,F1_603604,,
62550,F1_603604,,
62551,F1_603604,,
62552,F1_603604,,
62553,F1_603604,,
62554,F1_603604,,
62555,F1_603604,,
62556,F1_603604,,
62557,F1_603604,,
62558,F1_603604,,
62559,F1_603604,,
62560,F1_603604,,
62561,F1_603604,,
62562,F1_603604,,
62563,F1_603604,,
62564,F1_603604,,
62565,F1_603604,,
62566,F1_603604,,
62567,F1_603604,,
62568,F1_603604,,
62569,F1_603604,,
62570,F1_603604,,
62571,F1_603604,,
62572,F1_603604,,
62573,F1_603604,,
62574,F1_603604,,
62575,F1_603604,,
62576,F1_603604,,
62577,F1_603604,,
62578,F1_603604,,
62579,F1_603604,,
62580,F1_603604,,
62581,F1_603604,,
62582,F1_603604,,
62583,F1_603604,,
62584,F1_603604,,
62585,F1_603605,4.0,1.0
62586,F1_603605,4.0,1.0
62587,F1_603605,5.0,1.0
62588,F1_603606,5.0,1.0
62589,F1_603606,5.0,1.0
62590,F1_603606,5.0,1.0
62591,F1_603607,4.0,2.0
62592,F1_603608,5.0,1.0
62593,F1_603608,5.0,1.0
62594,F1_603609,5.0,1.0
62595,F1_603609,5.0,1.0
62596,F1_603610,5.0,1.0
62597,F1_603610,4.0,2.0
62598,F1_603610,4.0,3.0
62599,F1_603610,1.0,5.0
62600,F1_603611,5.0,1.0
62601,F1_603611,4.0,2.0
62602,F1_603612,4.0,1.0
62603,F1_603612,5.0,5.0
62604,F1_603612,5.0,5.0
62605,F1_603612,5.0,5.0
62606,F1_603612,5.0,5.0
62607,F1_603612,5.0,5.0
62608,F1_603612,5.0,5.0
62609,F1_603612,5.0,5.0
62610,F1_603612,5.0,5.0
62611,F1_603612,5.0,5.0
62612,F1_603612,5.0,5.0
62613,F1_603612,5.0,5.0
62614,F1_603612,5.0,5.0
62615,F1_603612,5.0,5.0
62616,F1_603612,5.0,5.0
62617,F1_603612,5.0,5.0
62618,F1_603612,5.0,5.0
62619,F1_603612,5.0,5.0
62620,F1_603612,5.0,5.0
62621,F1_603612,5.0,5.0
62622,F1_603612,,
62623,F1_603612,,
62624,F1_603612,,
62625,F1_603612,,
62626,F1_603612,,
62627,F1_603612,,
62628,F1_603612,,
62629,F1_603612,,
62630,F1_603612,,
62631,F1_603612,,
62632,F1_603612,,
62633,F1_603612,,
62634,F1_603612,,
62635,F1_603612,,
62636,F1_603612,,
62637,F1_603612,,
62638,F1_603612,,
62639,F1_603612,,
62640,F1_603612,,
62641,F1_603612,,
62642,F1_603612,,
62643,F1_603612,,
62644,F1_603612,,
62645,F1_603612,,
62646,F1_603613,5.0,1.0
62647,F1_603613,3.0,2.0
62648,F1_603614,5.0,1.0
62649,F1_603614,5.0,1.0
62650,F1_603614,5.0,1.0
62651,F1_603615,5.0,1.0
62652,F1_603615,5.0,1.0
62653,F1_603615,5.0,1.0
62654,F1_603615,1.0,5.0
62655,F1_603615,,
62656,F1_603615,,
62657,F1_603615,,
62658,F1_603615,,
62659,F1_603615,,
62660,F1_603615,,
62661,F1_603615,,
62662,F1_603615,,
62663,F1_603615,,
62664,F1_603615,,
62665,F1_603615,,
62666,F1_603615,,
62667,F1_603615,,
62668,F1_603615,,
62669,F1_603615,,
62670,F1_603615,,
62671,F1_603615,,
62672,F1_603615,,
62673,F1_603615,,
62674,F1_603615,,
62675,F1_603615,,
62676,F1_603615,,
62677,F1_603615,,
62678,F1_603615,,
62679,F1_603615,,
62680,F1_603615,,
62681,F1_603615,,
62682,F1_603615,,
62683,F1_603615,,
62684,F1_603615,,
62685,F1_603615,,
62686,F1_603615,,
62687,F1_603615,,
62688,F1_603615,,
62689,F1_603615,,
62690,F1_603615,,
62691,F1_603615,,
62692,F1_603615,,
62693,F1_603615,,
62694,F1_603615,,
62695,F1_603615,,
62696,F1_603615,,
62697,F1_603615,,
62698,F1_603615,,
62699,F1_603615,,
62700,F1_603615,,
62701,F1_603615,,
62702,F1_603615,,
62703,F1_603615,,
62704,F1_603615,,
62705,F1_603615,,
62706,F1_603615,,
62707,F1_603615,,
62708,F1_603615,,
62709,F1_603615,,
62710,F1_603615,,
62711,F1_603615,,
62712,F1_603615,,
62713,F1_603615,,
62714,F1_603615,,
62715,F1_603615,,
62716,F1_603615,,
62717,F1_603615,,
62718,F1_603615,,
62719,F1_603615,,
62720,F1_603615,,
62721,F1_603615,,
62722,F1_603615,,
62723,F1_603615,,
62724,F1_603615,,
62725,F1_603615,,
62726,F1_603615,,
62727,F1_603615,,
62728,F1_603615,,
62729,F1_603615,,
62730,F1_603615,,
62731,F1_603615,,
62732,F1_603615,,
62733,F1_603615,,
62734,F1_603615,,
62735,F1_603615,,
62736,F1_603615,,
62737,F1_603615,,
62738,F1_603615,,
62739,F1_603615,,
62740,F1_603615,,
62741,F1_603615,,
62742,F1_603615,,
62743,F1_603615,,
62744,F1_603615,,
62745,F1_603615,,
62746,F1_603615,,
62747,F1_603615,,
62748,F1_603615,,
62749,F1_603615,,
62750,F1_603615,,
62751,F1_603615,,
62752,F1_603615,,
62753,F1_603615,,
62754,F1_603615,,
62755,F1_603615,,
62756,F1_603615,,
62757,F1_603615,,
62758,F1_603615,,
62759,F1_603615,,
62760,F1_603615,,
62761,F1_603615,,
62762,F1_603615,,
62763,F1_603615,,
62764,F1_603615,,
62765,F1_603615,,
62766,F1_603615,,
62767,F1_603615,,
62768,F1_603615,,
62769,F1_603615,,
62770,F1_603615,,
62771,F1_603615,,
62772,F1_603615,,
62773,F1_603615,,
62774,F1_603615,,
62775,F1_603615,,
62776,F1_603615,,
62777,F1_603615,,
62778,F1_603615,,
62779,F1_603615,,
62780,F1_603615,,
62781,F1_603615,,
62782,F1_603615,,
62783,F1_603615,,
62784,F1_603615,,
62785,F1_603615,,
62786,F1_603615,,
62787,F1_603615,,
62788,F1_603615,,
62789,F1_603615,,
62790,F1_603615,,
62791,F1_603615,,
62792,F1_603615,,
62793,F1_603615,,
62794,F1_603615,,
62795,F1_603615,,
62796,F1_603615,,
62797,F1_603615,,
62798,F1_603615,,
62799,F1_603615,,
62800,F1_603615,,
62801,F1_603615,,
62802,F1_603615,,
62803,F1_603615,,
62804,F1_603615,,
62805,F1_603615,,
62806,F1_603615,,
62807,F1_603615,,
62808,F1_603615,,
62809,F1_603615,,
62810,F1_603615,,
62811,F1_603615,,
62812,F1_603615,,
62813,F1_603615,,
62814,F1_603615,,
62815,F1_603615,,
62816,F1_603615,,
62817,F1_603615,,
62818,F1_603615,,
62819,F1_603615,,
62820,F1_603615,,
62821,F1_603615,,
62822,F1_603615,,
62823,F1_603615,,
62824,F1_603615,,
62825,F1_603615,,
62826,F1_603615,,
62827,F1_603615,,
62828,F1_603615,,
62829,F1_603615,,
62830,F1_603615,,
62831,F1_603615,,
62832,F1_603615,,
62833,F1_603615,,
62834,F1_603615,,
62835,F1_603615,,
62836,F1_603615,,
62837,F1_603615,,
62838,F1_603615,,
62839,F1_603615,,
62840,F1_603615,,
62841,F1_603615,,
62842,F1_603615,,
62843,F1_603615,,
62844,F1_603615,,
62845,F1_603615,,
62846,F1_603615,,
62847,F1_603615,,
62848,F1_603615,,
62849,F1_603615,,
62850,F1_603615,,
62851,F1_603615,,
62852,F1_603615,,
62853,F1_603615,,
62854,F1_603615,,
62855,F1_603615,,
62856,F1_603615,,
62857,F1_603615,,
62858,F1_603615,,
62859,F1_603615,,
62860,F1_603615,,
62861,F1_603615,,
62862,F1_603615,,
62863,F1_603615,,
62864,F1_603615,,
62865,F1_603615,,
62866,F1_603615,,
62867,F1_603615,,
